credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
0,all_other,0.1513,266.55,11.8493977,18.08,647,2760.0,12578,76.7,0,0,0,1
1,all_other,0.0933,319.54,10.50506754,19.46,727,4470.041667,827,6.6,2,0,0,1
0,debt_consolidation,0.1425,411.6,11.15625052,9.77,657,3509.041667,4768,59.6,4,1,0,1
1,small_business,0.0964,802.47,11.22524339,17.06,767,5691.041667,12017,12.1,4,0,0,1
1,major_purchase,0.1608,879.92,10.71441777,6.4,667,5160.0,12704,54.1,0,3,0,1
1,debt_consolidation,0.1505,294.88,10.49127422,18.57,667,1830.0,8297,72.1,0,0,0,1
1,educational,0.1253,167.34,10.30895266,0.0,697,1860.0,0,0.0,1,1,0,1
1,debt_consolidation,0.0963,346.62,10.46310334,8.85,732,3149.958333,10935,52.1,0,0,0,1
1,debt_consolidation,0.1387,341.15,10.96819829,24.72,702,6839.041667,24299,58.6,0,0,0,1
1,debt_consolidation,0.1357,339.69,10.91508846,18.22,682,4440.041667,16121,39.1,0,0,0,1
1,debt_consolidation,0.1261,201.04,10.30895266,19.92,672,1800.0,3211,78.3,2,0,0,1
1,all_other,0.1392,81.93,10.18111929,21.0,732,7560.0,6704,98.6,1,0,0,1
1,small_business,0.1126,326.99,12.10071213,10.07,717,3630.0,61676,28.5,2,0,0,1
1,educational,0.1095,183.2,10.30895266,10.56,722,3330.0,716,5.4,3,0,0,1
0,debt_consolidation,0.1531,292.45,11.22524339,13.44,677,7169.958333,6837,26.7,7,0,0,1
1,debt_consolidation,0.0774,280.97,10.42263843,15.1,782,10770.04167,8880,17.0,0,0,0,1
1,all_other,0.0976,385.86,11.45952469,8.65,727,4650.0,19073,28.6,3,1,0,1
1,debt_consolidation,0.1392,290.17,10.59663473,16.05,697,1980.041667,13013,66.1,1,0,0,1
0,all_other,0.1754,538.84,11.08214255,10.01,647,2368.958333,2469,94.5,0,0,0,1
0,credit_card,0.1191,202.35,11.00209984,21.82,712,3274.0,32573,65.0,4,0,0,1
1,all_other,0.16,105.48,9.998797732,6.71,697,3929.958333,2196,99.8,0,0,0,1
1,debt_consolidation,0.1299,370.59,10.86856845,17.94,667,3269.0,17771,52.1,2,0,0,1
0,educational,0.1821,507.62,11.2708539,16.45,662,4531.041667,95801,82.8,7,0,0,1
1,debt_consolidation,0.1357,441.6,10.58882935,24.04,702,8850.0,20688,91.5,0,0,0,1
1,all_other,0.16,175.79,10.84349481,8.88,687,2610.0,1793,99.6,0,0,0,1
1,debt_consolidation,0.16,852.57,11.69524702,18.08,757,4019.958333,12067,20.7,0,0,0,1
1,small_business,0.1311,674.9,11.8493977,9.21,732,6060.041667,28651,92.4,0,1,0,1
1,educational,0.1284,268.95,9.472704636,0.0,717,1440.0,0,0.0,3,0,0,1
1,small_business,0.0933,798.84,11.51292546,1.57,762,6359.041667,17,0.1,5,0,0,1
1,home_improvement,0.1392,827.82,11.77528973,2.06,757,9810.0,6834,30.4,5,0,0,1
1,debt_consolidation,0.1095,255.17,10.40426284,20.29,742,9599.958333,11904,38.3,0,0,0,1
1,debt_consolidation,0.1083,440.89,11.26446411,11.52,717,4319.958333,12266,41.2,1,0,0,1
0,all_other,0.1565,524.77,11.184421400000002,8.73,652,4229.041667,3193,59.1,3,2,0,1
1,home_improvement,0.1379,340.76,10.49127422,12.3,732,8130.958333,6729,97.5,1,0,0,1
1,credit_card,0.1148,494.53,11.19134184,23.9,737,4860.0,38876,59.6,2,0,0,1
0,educational,0.1407,82.11,10.54534144,18.51,652,4318.958333,5295,83.0,0,1,0,1
0,educational,0.1426,267.59,9.878169745,15.45,707,1710.0416670000002,3910,38.2,6,1,0,1
0,credit_card,0.1287,840.83,11.28978191,11.38,717,5700.041667,111307,50.1,0,0,0,1
1,credit_card,0.1632,565.02,11.00209984,21.46,667,7200.041667,20702,82.5,2,1,0,1
0,home_improvement,0.1253,167.34,10.81977828,15.58,707,2280.0,1464,22.5,4,2,0,1
1,debt_consolidation,0.1114,82.01,11.15625052,18.09,712,8130.0,14482,84.2,0,0,0,1
0,debt_consolidation,0.1122,246.33,9.903487553,5.46,677,1260.0,4310,50.7,7,0,0,1
1,debt_consolidation,0.1695,748.17,11.44035477,14.76,662,7637.0,23738,71.3,1,0,0,1
1,home_improvement,0.1095,588.85,10.89302875,6.69,797,3690.0,77,0.7,0,0,0,1
0,debt_consolidation,0.1418,102.8,9.998797732,15.44,647,1500.0,7872,66.2,1,2,0,1
0,educational,0.1936,81.05,10.27505111,23.34,667,2039.958333,6020,65.4,9,0,1,1
1,educational,0.1284,282.4,11.45105006,22.54,682,3990.0,65621,81.5,1,0,0,1
0,small_business,0.1576,796.26,11.15625052,29.21,732,8250.041667,57143,52.7,2,0,0,1
1,debt_consolidation,0.1253,200.8,10.66895539,18.89,682,5130.0,6334,68.1,2,0,1,1
1,debt_consolidation,0.1218,93.24,11.46163217,16.96,697,8130.0,40868,86.6,3,0,0,1
1,small_business,0.1253,251.0,10.59663473,12.87,787,2249.958333,298,1.0,0,0,0,1
1,debt_consolidation,0.1474,207.23,11.13683468,12.57,682,7230.0,17133,66.7,2,1,0,1
1,debt_consolidation,0.1726,536.77,12.10071213,9.49,672,2520.0,12108,57.1,0,0,0,1
0,debt_consolidation,0.1292,84.14,10.71441777,22.32,672,6390.0,4744,32.1,9,0,0,1
1,debt_consolidation,0.1474,345.37,10.83958091,18.71,672,4740.0,18540,62.4,2,0,0,1
1,small_business,0.1565,874.66,11.5228758,9.01,737,5039.958333,52307,62.6,3,0,0,1
1,small_business,0.0963,481.42,11.8493977,10.13,782,15089.95833,3991,9.5,1,0,0,1
1,educational,0.1568,87.51,10.3768605,23.88,667,1499.958333,8072,92.8,1,0,0,1
0,debt_consolidation,0.1355,485.63,10.33136626,12.91,667,4079.958333,10442,52.2,15,0,0,1
0,home_improvement,0.1311,674.9,12.29225034,9.94,717,5730.041667,39576,27.7,5,0,0,1
1,debt_consolidation,0.1367,489.86,11.69524702,13.01,672,4200.0,14827,43.5,3,0,0,1
1,home_improvement,0.1183,662.68,11.46163217,4.24,747,6749.958333,15773,48.2,2,0,0,1
1,all_other,0.0894,103.26,10.71441777,6.13,747,2043.041667,4708,43.2,1,0,0,1
1,credit_card,0.1148,395.63,10.40453553,24.61,727,5970.0,11820,40.6,1,0,0,1
0,small_business,0.1172,793.94,11.8493977,8.39,707,5280.041667,16298,80.7,8,0,0,1
1,all_other,0.1292,195.21,10.81977828,18.01,672,2249.958333,7423,53.4,0,0,0,1
1,all_other,0.1284,188.27,10.30895266,2.08,687,4139.958333,3859,38.6,3,0,0,1
0,debt_consolidation,0.1884,109.74,10.30895266,23.36,662,1590.041667,2994,99.8,5,0,0,1
0,all_other,0.1241,250.58,11.51292546,15.88,692,4649.958333,24868,60.7,5,0,0,1
0,home_improvement,0.1843,436.44,10.37349118,0.0,667,6905.0,0,0.0,6,0,0,1
1,small_business,0.16,527.36,10.81977828,7.92,702,4139.958333,5918,98.6,1,0,0,1
1,small_business,0.1635,847.9,11.91839057,14.45,717,1904.041667,3539,36.5,1,0,0,1
1,debt_consolidation,0.1758,790.73,12.21602298,14.03,667,3540.0,31008,79.8,3,0,0,1
0,all_other,0.145,258.16,10.77895629,19.63,657,4379.958333,45076,56.8,6,0,0,1
0,debt_consolidation,0.1836,630.39,11.87756858,29.96,667,13979.04167,212629,87.4,3,0,0,1
1,small_business,0.1531,522.23,10.81977828,5.26,727,12690.0,8394,79.2,3,0,0,1
1,all_other,0.1183,198.81,11.00209984,18.82,717,5040.0,15638,93.1,1,0,0,1
1,all_other,0.16,98.45,10.41619141,14.77,662,1319.958333,339,12.1,2,0,0,1
0,all_other,0.1628,670.59,11.51292546,9.79,662,449.0,1603,64.1,1,0,0,1
1,debt_consolidation,0.1261,251.3,11.28983191,18.18,677,4320.0,12749,61.9,1,0,0,1
1,credit_card,0.1913,918.02,11.90496755,18.54,662,4890.0,46031,77.4,1,1,0,1
0,all_other,0.1467,316.58,10.49127422,0.33,692,360.0,136,1.1,8,0,0,1
0,debt_consolidation,0.1355,203.76,11.48242502,12.15,657,3241.0,8918,70.2,3,0,0,1
0,all_other,0.1608,409.16,10.858999,25.55,677,2430.041667,6473,39.7,5,0,0,1
1,small_business,0.1355,339.6,11.17885035,3.35,662,5460.0,5261,73.1,2,1,0,1
0,credit_card,0.1482,345.78,11.51292546,9.73,647,4799.958333,19717,95.7,1,0,1,1
1,educational,0.1241,185.43,9.998797732,11.73,677,3539.958333,1212,22.9,3,0,0,1
1,small_business,0.1568,350.02,11.05089001,7.03,667,2250.041667,31590,80.8,0,0,0,1
1,credit_card,0.1071,815.04,10.858999,11.86,727,1694.0416670000002,6088,8.3,0,0,0,1
1,debt_consolidation,0.1459,130.97,9.92329018,19.29,672,6316.041667,17012,91.0,1,1,0,1
0,debt_consolidation,0.1286,252.2,10.42228135,8.93,667,1719.0,5528,87.7,4,0,0,1
1,debt_consolidation,0.1136,138.23,10.40426284,7.49,687,1851.0,4898,17.4,1,0,0,1
0,all_other,0.1474,34.54,11.03488966,1.49,702,1080.0,1914,44.5,0,0,0,1
1,educational,0.1218,499.5,11.15625052,2.18,737,5101.0,4509,60.1,0,0,0,1
1,debt_consolidation,0.1411,313.2,11.51292546,24.34,692,13410.0,46268,92.9,1,1,0,1
1,debt_consolidation,0.1411,513.44,11.20775808,15.99,707,3360.041667,40868,66.6,0,0,0,1
0,small_business,0.1809,723.91,11.18731997,24.13,692,3750.0,2162,47.0,5,0,1,1
1,credit_card,0.1025,582.93,11.03488966,6.85,757,3842.041667,8793,24.1,4,0,0,1
1,small_business,0.1947,184.49,10.3185148,2.5,697,4800.041667,2077,64.9,2,2,0,1
1,debt_consolidation,0.1422,317.13,9.862665558,10.81,697,2100.041667,0,0.0,3,0,0,1
1,home_improvement,0.0964,80.26,11.22524339,20.0,772,4920.958333,269,3.8,3,0,0,1
1,educational,0.1008,96.92,10.49127422,6.9,697,2339.958333,8349,43.5,0,0,0,1
1,small_business,0.1347,251.88,10.17732422,12.68,697,3720.0,16280,74.7,0,0,0,1
0,all_other,0.1292,471.18,11.69524702,22.71,692,3479.041667,10388,60.4,4,0,0,1
0,credit_card,0.1114,498.62,11.46163217,14.5,762,6780.041667,217827,43.5,2,0,0,1
1,debt_consolidation,0.0963,104.31,8.987196821,13.8,722,4380.0,5136,34.9,2,0,0,1
1,educational,0.1114,275.57,11.3736634,11.88,702,4110.041667,24216,73.8,3,0,0,1
0,credit_card,0.1253,384.87,11.00209984,11.56,722,3614.0,25088,75.6,5,0,0,1
1,debt_consolidation,0.1103,671.44,10.55581274,15.72,722,3580.041667,31566,32.3,1,0,0,1
1,small_business,0.1411,855.73,12.07254125,17.75,707,4260.0,76237,44.5,2,0,0,1
1,debt_consolidation,0.1287,420.42,10.54534144,10.39,707,3119.958333,12343,67.8,0,0,0,1
1,all_other,0.0963,185.35,10.51596683,7.15,732,2370.0,9619,65.9,0,0,0,1
0,debt_consolidation,0.128,67.2,9.903487553,2.58,652,1830.0,1123,23.1,4,2,0,1
1,debt_consolidation,0.1461,275.81,11.65268741,13.36,677,4349.958333,2884,96.8,2,0,0,1
1,all_other,0.1461,413.71,10.59663473,16.44,687,3570.0,441,55.1,0,0,0,1
0,credit_card,0.1236,200.32,11.05089001,14.51,667,2880.0,12508,34.7,5,0,0,1
0,debt_consolidation,0.1663,514.32,11.35977429,23.01,667,7140.0,22720,86.1,4,1,0,1
1,all_other,0.1122,155.19,9.893437217,23.03,717,2580.0,4500,13.0,0,0,0,1
1,debt_consolidation,0.0894,293.89,10.08580911,22.25,737,12930.0,6738,28.2,0,0,0,1
0,home_improvement,0.1078,244.76,11.09741002,5.13,687,3119.041667,12123,21.0,5,0,0,1
1,all_other,0.1134,658.0,10.91508846,5.19,712,8400.0,5482,17.4,0,2,0,1
1,credit_card,0.1221,133.26,10.57131693,24.98,692,1860.0,6714,57.9,1,0,0,1
0,small_business,0.1347,376.55,10.96819829,21.27,737,8069.958333,37589,72.0,7,0,0,1
1,credit_card,0.1197,109.56,9.798127037,17.4,672,1169.958333,8562,32.9,3,0,0,1
0,debt_consolidation,0.1615,704.63,11.1124479,21.83,667,5220.041667,33295,90.7,4,0,1,1
1,small_business,0.1426,123.51,12.24047407,2.24,742,5190.0,105418,66.2,3,0,0,1
1,debt_consolidation,0.1426,626.08,10.858999,23.12,687,3627.0,13882,69.4,0,0,0,1
1,debt_consolidation,0.1411,205.38,10.59663473,19.67,667,3240.0,5155,56.6,1,0,0,1
1,all_other,0.1316,42.22,9.574983486,21.33,667,2039.958333,1638,71.2,1,1,0,1
1,small_business,0.1236,701.12,10.77895629,0.85,682,2579.0,639,13.6,1,0,0,1
0,major_purchase,0.1229,770.46,10.858999,17.03,707,2579.958333,15455,22.4,11,0,0,1
1,all_other,0.1183,99.41,11.29476946,23.67,697,7380.041667,17829,66.3,3,0,0,1
0,all_other,0.1261,804.16,12.36307639,16.84,707,7320.0,220710,54.5,1,1,0,1
1,credit_card,0.1218,765.9,11.26446411,8.58,742,3990.0,26552,49.2,2,0,0,1
0,small_business,0.1343,508.53,10.91508846,19.44,672,4860.041667,15973,31.6,8,3,0,1
0,small_business,0.1189,397.97,11.35040654,7.31,722,4380.0,29669,56.8,5,0,0,1
0,debt_consolidation,0.1576,280.31,10.77895629,25.4,677,1980.0,6814,34.9,8,0,0,1
0,all_other,0.0996,54.02,8.881836305,17.33,687,540.0416667000001,2469,29.7,1,0,0,1
1,small_business,0.1947,184.49,10.46310334,1.78,667,7619.958333,4198,44.2,0,1,0,1
1,all_other,0.0933,87.88,11.62625415,13.46,702,6120.0,27786,85.5,2,0,1,1
1,small_business,0.1704,713.49,12.13598274,12.5,702,6510.0,21048,58.1,0,0,0,1
0,small_business,0.1843,363.7,11.09741002,9.24,697,9449.958333,5538,64.4,7,0,1,1
1,credit_card,0.092,306.18,11.03488966,13.12,742,5250.041667,24406,40.3,1,0,0,1
1,debt_consolidation,0.1209,399.09,10.1266311,11.04,692,8435.041667,9931,29.6,0,1,0,1
1,all_other,0.08,47.01,10.12021054,14.73,767,3454.0,2130,12.3,4,0,0,1
1,small_business,0.16,703.15,11.60823564,18.13,717,10740.0,22784,82.0,0,0,0,1
1,debt_consolidation,0.1134,263.2,10.71441777,8.75,682,2490.0,0,66.7,1,1,0,1
1,debt_consolidation,0.1565,223.92,10.75790288,8.94,662,2580.0,0,0.0,0,0,1,1
0,all_other,0.1312,168.76,9.729134165,5.36,652,299.9583333,2486,82.9,0,0,0,1
1,credit_card,0.1128,73.14,10.08580911,12.45,717,6119.958333,3623,90.6,0,1,0,1
1,debt_consolidation,0.1324,253.58,10.05173513,16.76,667,2820.0,4013,66.9,0,0,0,1
1,debt_consolidation,0.1322,338.01,11.46163217,8.29,687,4290.0,14822,76.4,0,0,0,1
1,all_other,0.1046,259.87,11.69524702,11.28,692,5018.041667,63580,80.6,1,0,0,1
0,home_improvement,0.1039,30.02,12.20906815,11.85,732,9779.0,133963,16.8,15,0,0,1
1,small_business,0.1284,168.09,11.00209984,13.0,697,3840.041667,5878,52.0,0,0,0,1
1,debt_consolidation,0.1158,297.13,10.68510338,14.03,707,6090.0,7693,72.6,3,0,0,1
1,all_other,0.1496,173.23,9.574983486,11.0,697,1230.041667,2367,56.4,0,0,0,1
1,debt_consolidation,0.1568,525.03,11.35050065,22.16,672,2970.0,24143,59.5,1,0,0,1
0,debt_consolidation,0.1596,298.67,10.27505111,11.42,667,4050.0,3879,71.8,8,0,1,1
1,all_other,0.1229,667.06,11.08214255,13.5,692,2370.041667,6045,34.9,1,0,1,1
1,all_other,0.1348,196.76,10.59663473,14.58,682,3240.041667,4112,45.2,0,0,0,1
1,home_improvement,0.1218,333.0,9.798127037,10.07,707,4560.041667,7159,73.1,1,1,0,1
0,credit_card,0.1393,61.46,10.29214554,22.13,657,5970.041667,9821,56.8,5,0,2,1
1,home_improvement,0.1322,172.39,11.15625052,9.14,692,3720.041667,1999,54.0,3,0,0,1
1,debt_consolidation,0.1379,681.51,11.32242576,14.94,692,4499.958333,36449,45.1,0,0,0,1
1,all_other,0.1109,262.26,11.184421400000002,5.12,687,1949.041667,14653,95.1,0,0,0,1
1,home_improvement,0.1253,502.0,11.33857208,10.13,712,5370.0,15690,52.1,0,0,0,1
1,debt_consolidation,0.1158,379.66,10.76308094,23.7,712,3330.0,12050,63.1,1,0,0,1
1,debt_consolidation,0.1148,167.32,9.903487553,19.68,712,1835.0,7058,45.5,0,0,0,1
1,small_business,0.1273,134.27,10.77895629,11.68,722,4596.041667,303,43.3,0,1,0,1
1,credit_card,0.1355,254.7,10.91508846,21.51,672,3870.0,17590,86.2,1,0,0,1
1,educational,0.1357,849.22,11.36789969,3.27,722,5610.0,5482,57.7,0,0,0,1
1,debt_consolidation,0.1146,230.7,10.81985828,8.74,692,1890.041667,20248,27.7,0,0,0,1
1,debt_consolidation,0.1525,556.61,10.97164063,11.48,662,4920.0,16052,88.2,3,0,0,1
1,home_improvement,0.1183,828.35,12.37073927,2.51,802,5190.0,2069,4.0,1,0,0,1
1,all_other,0.1426,274.45,11.21721122,12.21,702,4380.0,35638,97.7,1,0,0,1
0,small_business,0.1722,305.77,11.00209984,8.84,642,720.0,5059,79.0,4,0,0,1
0,debt_consolidation,0.1304,168.57,10.29200994,20.38,672,2370.041667,4546,56.1,4,0,0,1
1,educational,0.1148,461.56,11.59910316,21.29,727,5250.0,15812,50.0,1,0,0,1
0,all_other,0.1728,125.28,11.19547123,21.1,642,6240.0,55147,91.9,3,0,0,1
1,all_other,0.1273,503.5,10.08580911,10.9,722,1590.041667,9156,34.3,1,0,0,1
1,debt_consolidation,0.0832,314.85,10.59533389,14.54,772,5790.0,4743,28.1,0,0,0,1
1,major_purchase,0.0859,158.06,11.40756495,12.59,742,8040.0,3945,17.6,1,1,0,1
1,all_other,0.1568,328.14,10.59663473,14.1,662,2669.958333,4485,25.8,0,2,0,1
1,all_other,0.1843,290.96,10.563543199999998,9.86,667,2520.0,298,99.3,0,0,1,1
1,debt_consolidation,0.1375,263.09,11.03811028,9.8,677,3089.958333,12231,81.0,3,0,0,1
1,debt_consolidation,0.1071,339.06,10.87066149,15.6,717,3749.958333,19859,63.4,0,0,0,1
0,debt_consolidation,0.1766,179.92,11.91839057,27.86,652,5999.958333,110498,99.7,7,0,0,1
0,debt_consolidation,0.1442,343.83,10.81977828,22.22,702,5070.041667,5558,23.9,4,0,1,1
0,all_other,0.1355,407.52,10.59663473,3.9,662,3270.0,6560,37.9,10,0,0,1
1,all_other,0.0894,222.41,9.621787552,12.17,757,4470.0,6103,34.5,2,0,0,1
1,all_other,0.1221,199.89,9.798127037,6.27,687,3575.0,3289,32.6,1,0,0,1
1,debt_consolidation,0.1704,517.28,10.32875529,12.98,672,3900.0,2057,89.4,0,0,0,1
0,debt_consolidation,0.1758,74.58,9.903487553,18.36,677,665.0,661,44.1,4,0,0,1
1,all_other,0.1379,136.31,11.16336799,8.19,712,4049.0,11352,98.7,2,0,0,1
0,debt_consolidation,0.1505,503.03,10.07693653,5.75,697,2820.0,3695,46.2,6,0,1,1
0,debt_consolidation,0.1501,350.17,10.55581274,21.81,657,3180.041667,7897,75.2,3,0,0,1
1,credit_card,0.1241,160.38,11.05089001,13.81,672,2880.0,5034,45.4,3,1,1,1
1,debt_consolidation,0.1635,559.97,10.93310697,22.84,662,8585.958333,14958,71.6,0,0,0,1
1,small_business,0.1442,343.83,11.00209984,11.26,682,6540.0,4395,57.8,2,0,1,1
0,all_other,0.1324,497.01,10.08580911,2.7,672,1800.0,923,21.5,7,0,0,1
1,small_business,0.1217,166.48,9.210340372,0.0,662,2250.0,875,54.7,2,1,0,1
1,small_business,0.1635,211.98,11.42573225,0.84,782,4890.0,0,0.0,0,0,0,1
1,major_purchase,0.1348,169.63,10.77895629,3.13,697,4440.0,198,39.6,1,0,0,1
0,debt_consolidation,0.1531,348.16,10.645424900000002,17.45,687,6389.958333,11747,49.3,7,0,0,1
0,educational,0.0976,160.78,10.71441777,0.0,717,420.0,0,0.0,4,0,0,1
1,debt_consolidation,0.0976,241.16,11.26446411,13.91,727,4788.0,49150,42.0,3,0,0,1
1,debt_consolidation,0.1442,84.24,9.680344001,21.6,702,7170.041667,14052,98.3,2,0,0,1
1,debt_consolidation,0.1496,173.23,10.77895629,13.68,692,4920.041667,9138,41.3,0,0,0,1
1,credit_card,0.1261,837.67,11.60739893,24.04,757,7260.0,8220,63.2,0,0,0,1
0,all_other,0.1292,201.94,10.04324949,6.94,662,1800.0,6934,75.4,12,0,1,1
1,debt_consolidation,0.1336,711.22,11.35040654,10.74,687,6630.041667,29381,88.2,2,0,1,1
0,small_business,0.2011,902.54,11.91839057,15.19,687,3240.0,9943,80.8,4,0,0,1
1,home_improvement,0.1287,672.67,10.85127695,0.23,802,6240.0,41,0.2,3,0,0,1
0,debt_consolidation,0.1347,135.7,10.858999,16.71,677,5070.0,11346,72.7,5,0,0,1
1,debt_consolidation,0.1357,468.77,10.96127785,17.5,687,3450.041667,15365,70.2,1,0,0,1
1,credit_card,0.1253,267.74,10.858999,7.04,707,13590.04167,7910,90.9,3,0,0,1
1,small_business,0.133,338.39,11.69524702,6.31,662,6150.0,28653,89.3,0,0,0,1
1,debt_consolidation,0.1392,477.92,10.89673933,15.0,682,3853.041667,18270,52.7,0,0,0,1
1,all_other,0.1367,136.08,9.61580548,14.0,662,3000.041667,5617,87.8,0,0,0,1
1,debt_consolidation,0.0859,158.06,11.22524339,12.59,747,6060.041667,8119,23.9,1,0,0,1
0,all_other,0.1663,88.68,10.48391386,1.51,707,690.0416667000001,946,15.8,0,0,0,1
1,debt_consolidation,0.1703,535.02,11.58058411,15.81,662,6660.0,44543,86.8,0,0,0,1
1,small_business,0.16,421.89,11.184421400000002,17.48,747,4350.958333,1249,6.1,6,0,0,1
1,debt_consolidation,0.16,421.89,10.23995979,12.13,717,1890.0,12593,33.3,1,0,0,1
1,debt_consolidation,0.1221,99.95,10.30895266,9.88,702,5040.0,5431,86.2,2,0,0,1
0,home_improvement,0.1829,755.91,11.24504602,11.15,647,2129.041667,6637,72.9,7,0,0,1
1,debt_consolidation,0.209,771.28,11.14186178,24.52,662,3660.0,16491,99.9,1,1,0,1
0,small_business,0.1982,926.83,11.60823564,16.2,737,12209.95833,144217,12.0,0,1,0,1
1,all_other,0.1253,50.2,10.69203582,20.75,677,4080.041667,920,21.9,0,0,0,1
1,all_other,0.1091,163.49,10.57131693,11.78,707,4889.0,5406,33.4,0,0,1,1
1,debt_consolidation,0.1284,268.95,10.75790288,14.76,692,2009.958333,11798,88.7,1,0,0,1
0,debt_consolidation,0.1482,74.35,10.46310334,13.68,642,3900.0,4207,79.4,4,0,0,1
0,debt_consolidation,0.1525,869.7,12.20607265,9.49,682,4679.958333,54003,48.4,5,0,0,1
1,debt_consolidation,0.1183,397.61,10.4744671,5.69,722,5010.0,14406,67.6,1,0,0,1
0,credit_card,0.1387,75.06,10.59663473,10.35,642,1589.958333,11606,77.9,1,0,0,1
0,all_other,0.1287,67.27,9.729134165,6.64,722,3509.958333,992,82.7,5,0,0,1
0,debt_consolidation,0.1734,644.8,11.38509209,10.73,652,4230.041667,12781,46.0,0,4,0,1
1,all_other,0.0894,305.01,11.35040654,12.01,742,5039.958333,47474,56.1,0,0,0,1
1,small_business,0.1253,312.08,11.35040654,18.58,712,8970.041667,67614,49.2,0,0,0,1
1,debt_consolidation,0.1531,278.53,11.01862914,0.49,677,3030.041667,858,66.0,2,0,0,1
1,debt_consolidation,0.1178,827.74,11.77528973,10.2,717,8460.041667,29601,55.1,2,0,0,1
0,small_business,0.1913,691.27,11.6784399,20.82,682,9719.958333,164324,92.3,1,2,0,1
1,debt_consolidation,0.145,663.47,10.42228135,9.86,667,2940.0,8731,56.7,1,0,0,1
0,small_business,0.1913,918.02,11.14908203,17.56,802,12344.0,190050,8.0,3,0,0,1
0,debt_consolidation,0.1355,135.84,10.858999,10.99,652,6990.0,11587,54.0,3,0,1,1
1,debt_consolidation,0.1114,656.07,11.91839057,0.82,792,7499.958333,4363,10.5,1,0,0,1
1,educational,0.1704,276.48,9.541081934,2.24,692,8010.0,984,98.4,0,2,0,1
1,debt_consolidation,0.0714,100.56,10.57131693,22.65,742,2730.041667,24455,52.9,2,0,0,1
0,educational,0.1425,171.5,11.05089001,17.22,647,4199.041667,2347,24.7,1,1,0,1
0,debt_consolidation,0.1418,207.31,10.59663473,26.88,702,3096.0,12531,71.6,0,0,0,1
1,all_other,0.1947,590.35,11.07558262,19.36,667,3810.041667,9605,86.5,3,0,0,1
0,debt_consolidation,0.1197,338.64,11.11542853,16.66,682,4320.041667,8712,72.0,5,0,0,1
1,educational,0.1287,44.57,10.16585182,19.29,702,2819.958333,20493,95.3,0,0,0,1
1,credit_card,0.1746,897.06,11.6351431,3.94,662,4530.041667,31852,80.6,3,1,0,1
1,home_improvement,0.1379,851.89,11.23848862,4.45,717,5249.958333,165,2.5,2,0,0,1
1,debt_consolidation,0.1322,255.2,10.49949037,13.49,682,2729.958333,13847,74.4,0,0,0,1
1,all_other,0.1114,131.22,11.00209984,11.08,722,5116.0,24220,68.6,0,0,0,1
0,small_business,0.1836,726.67,11.9511804,25.27,667,8190.041667,210887,35.5,3,0,0,1
1,debt_consolidation,0.1287,403.6,10.59663473,19.32,697,2640.041667,10602,60.6,2,0,0,1
1,debt_consolidation,0.1311,134.98,9.903487553,20.88,677,3090.041667,9418,38.1,0,1,0,1
1,credit_card,0.1387,118.55,10.66881585,24.51,687,4109.958333,21043,81.6,3,0,0,1
1,all_other,0.1531,835.57,11.73606902,11.71,682,5910.0,36598,74.4,0,0,0,1
0,home_improvement,0.1312,67.51,10.71441777,4.83,642,2489.958333,0,0.0,1,0,0,1
1,small_business,0.1669999999999999,275.14,10.16585182,19.52,697,1650.041667,10634,71.5,0,0,0,1
1,home_improvement,0.1531,870.39,12.3883942,14.72,697,4140.041667,28813,44.9,3,0,0,1
1,major_purchase,0.1322,287.31,9.798127037,13.67,682,1894.041667,4867,46.4,0,0,0,1
1,debt_consolidation,0.1357,366.86,10.73639668,2.77,717,2221.0,5911,15.3,1,0,0,1
1,debt_consolidation,0.1843,909.25,10.89673933,10.04,672,3660.0,1066,20.5,0,0,0,1
0,all_other,0.1418,102.8,10.71441777,6.69,652,4260.0,12862,66.6,1,0,0,1
0,debt_consolidation,0.1601,263.72,11.51292546,19.58,642,5520.0,25366,77.1,0,2,0,1
1,credit_card,0.1062,130.24,10.22194128,5.76,707,3630.0,4423,40.2,1,0,0,1
